item_id,mean_rating,n_reviews,category,product_name,description,price
3551,4.571428571428571,7,Computers & Accessories,Wireless Ergonomic Mouse (Model 292),"Wireless Ergonomic Mouse. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.6 out of 5 from 7 verified customer reviews.",140.27
3722,4.496124031007752,129,Computers & Accessories,Laptop Stand Adjustable (Model 269),"Laptop Stand Adjustable. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.5 out of 5 from 129 verified customer reviews.",230.39
6020,3.8087774294670846,319,Headphones,Gaming Headset with Mic (Model 155),"Gaming Headset with Mic. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.8 out of 5 from 319 verified customer reviews.",108.6
8138,3.0350877192982457,57,Headphones,Bluetooth Over-Ear Headphones (Model 781),"Bluetooth Over-Ear Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.0 out of 5 from 57 verified customer reviews.",94.28
9394,3.466666666666667,15,Headphones,Kids Volume-Limited Headphones (Model 439),"Kids Volume-Limited Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.5 out of 5 from 15 verified customer reviews.",155.38
4538,4.095238095238095,210,Accessories & Supplies,Screen Protector Tempered Glass (Model 460),Screen Protector Tempered Glass. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 4.1 out of 5 from 210 verified customer reviews.,117.29
8081,4.583333333333333,12,Camera & Photo,Camera Tripod Flexible (Model 013),"Camera Tripod Flexible. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.6 out of 5 from 12 verified customer reviews.",75.52
1822,3.6,55,Computers & Accessories,Laptop Sleeve 15 inch (Model 367),"Laptop Sleeve 15 inch. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 3.6 out of 5 from 55 verified customer reviews.",185.42
4086,4.128888888888889,225,Camera & Photo,Camera Tripod Flexible (Model 353),"Camera Tripod Flexible. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.1 out of 5 from 225 verified customer reviews.",166.6
6547,4.5,32,Camera & Photo,Ring Light for Photography (Model 937),"Ring Light for Photography. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.5 out of 5 from 32 verified customer reviews.",159.38
8351,2.6,5,Car Electronics & GPS,Car Phone Mount Magnetic (Model 140),Car Phone Mount Magnetic. In-car electronics device with easy installation and reliable performance. Compatible with most vehicle models. Rated 2.6 out of 5 from 5 verified customer reviews.,232.56
7791,4.242424242424242,33,Accessories & Supplies,Microfibre Cleaning Cloth Set (Model 927),Microfibre Cleaning Cloth Set. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 4.2 out of 5 from 33 verified customer reviews.,180.02
8066,3.0,8,Headphones,Sport Bluetooth Earphones (Model 083),"Sport Bluetooth Earphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.0 out of 5 from 8 verified customer reviews.",218.37
309,3.5714285714285716,42,Headphones,Wireless Noise-Cancelling Headphones (Model 170),"Wireless Noise-Cancelling Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.6 out of 5 from 42 verified customer reviews.",85.76
6995,3.857142857142857,7,Accessories & Supplies,Screen Protector Tempered Glass (Model 150),Screen Protector Tempered Glass. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 3.9 out of 5 from 7 verified customer reviews.,173.85
5857,4.8,5,Camera & Photo,Action Camera 4K Waterproof (Model 472),"Action Camera 4K Waterproof. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.8 out of 5 from 5 verified customer reviews.",246.26
7226,3.2666666666666666,105,Computers & Accessories,Laptop Stand Adjustable (Model 079),"Laptop Stand Adjustable. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 3.3 out of 5 from 105 verified customer reviews.",167.71
3599,2.9363636363636365,110,Computers & Accessories,Mechanical Gaming Keyboard (Model 661),"Mechanical Gaming Keyboard. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 2.9 out of 5 from 110 verified customer reviews.",189.06
3622,3.1666666666666665,6,Camera & Photo,DSLR Camera Kit for Beginners (Model 371),"DSLR Camera Kit for Beginners. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 3.2 out of 5 from 6 verified customer reviews.",125.05
8784,2.9583333333333335,24,Wearable Technology,Heart Rate Monitor Band (Model 650),Heart Rate Monitor Band. Smart wearable device tracking health and activity metrics. Long battery life with companion mobile app. Rated 3.0 out of 5 from 24 verified customer reviews.,67.4
3450,3.4608695652173913,115,Computers & Accessories,Laptop Sleeve 15 inch (Model 427),"Laptop Sleeve 15 inch. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 3.5 out of 5 from 115 verified customer reviews.",146.2
4591,3.923076923076923,65,Portable Audio & Video,Pocket Projector Mini (Model 704),"Pocket Projector Mini. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 3.9 out of 5 from 65 verified customer reviews.",140.77
205,3.466666666666667,15,Camera & Photo,DSLR Camera Kit for Beginners (Model 711),"DSLR Camera Kit for Beginners. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 3.5 out of 5 from 15 verified customer reviews.",226.08
1135,4.082368082368083,777,Portable Audio & Video,DAB Radio Bedside (Model 458),"DAB Radio Bedside. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 4.1 out of 5 from 777 verified customer reviews.",113.81
8971,2.225806451612903,31,Headphones,Studio Monitor Headphones (Model 314),"Studio Monitor Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 2.2 out of 5 from 31 verified customer reviews.",226.9
2749,4.34375,32,Camera & Photo,Mirrorless Camera Body (Model 020),"Mirrorless Camera Body. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.3 out of 5 from 32 verified customer reviews.",256.99
3613,3.9545454545454546,22,Home Audio,Subwoofer Powered 10 inch (Model 634),"Subwoofer Powered 10 inch. High-fidelity home audio equipment for an immersive listening experience. Premium build with rich, balanced sound. Rated 4.0 out of 5 from 22 verified customer reviews.",112.61
305,3.5531914893617023,47,Security & Surveillance,NVR Recording System (Model 614),"NVR Recording System. Home security device with HD video, motion detection, and mobile alerts. Easy wireless installation. Rated 3.6 out of 5 from 47 verified customer reviews.",126.17
1849,4.37037037037037,108,Portable Audio & Video,Noise-Cancelling Travel Earphones (Model 263),"Noise-Cancelling Travel Earphones. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 4.4 out of 5 from 108 verified customer reviews.",245.19
5836,3.588235294117647,17,Camera & Photo,Ring Light for Photography (Model 387),"Ring Light for Photography. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 3.6 out of 5 from 17 verified customer reviews.",247.31
1988,3.75,124,Computers & Accessories,Laptop Sleeve 15 inch (Model 277),"Laptop Sleeve 15 inch. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 3.8 out of 5 from 124 verified customer reviews.",147.72
3240,3.6592261904761907,672,Portable Audio & Video,Bluetooth Portable Speaker Waterproof (Model 860),"Bluetooth Portable Speaker Waterproof. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 3.7 out of 5 from 672 verified customer reviews.",122.48
2798,4.7272727272727275,44,Computers & Accessories,Portable SSD 1TB (Model 954),"Portable SSD 1TB. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.7 out of 5 from 44 verified customer reviews.",178.5
4515,3.4689655172413794,145,Camera & Photo,Camera Bag Backpack (Model 995),"Camera Bag Backpack. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 3.5 out of 5 from 145 verified customer reviews.",191.15
6989,4.6875,16,Headphones,Gaming Headset with Mic (Model 965),"Gaming Headset with Mic. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 4.7 out of 5 from 16 verified customer reviews.",128.64
3109,4.892857142857143,28,Accessories & Supplies,Screen Protector Tempered Glass (Model 690),Screen Protector Tempered Glass. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 4.9 out of 5 from 28 verified customer reviews.,222.01
4939,3.4237288135593222,59,Television & Video,Universal Remote Control (Model 659),Universal Remote Control. Home entertainment device delivering high-definition video and audio. Simple setup with universal compatibility. Rated 3.4 out of 5 from 59 verified customer reviews.,66.43
4059,2.6666666666666665,6,Portable Audio & Video,Pocket Projector Mini (Model 574),"Pocket Projector Mini. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 2.7 out of 5 from 6 verified customer reviews.",54.61
1987,4.7272727272727275,11,Computers & Accessories,Laptop Sleeve 15 inch (Model 857),"Laptop Sleeve 15 inch. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.7 out of 5 from 11 verified customer reviews.",151.24
7701,4.083333333333333,24,Computers & Accessories,Mechanical Gaming Keyboard (Model 651),"Mechanical Gaming Keyboard. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.1 out of 5 from 24 verified customer reviews.",135.18
383,3.2,10,Camera & Photo,Camera Tripod Flexible (Model 303),"Camera Tripod Flexible. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 3.2 out of 5 from 10 verified customer reviews.",114.55
